"","gene","module_n","module_color"
"14394","HDGFL3_containing",14,"cyan"
"14395","Tm6sf1",15,"midnightblue"
"14396","Znf623",2,"blue"
"14397","Hdgfl3",3,"brown"
"14398","Sh3gl3",1,"turquoise"
"14399","Adamtsl3",12,"tan"
"14400","Efl1",8,"pink"
"14401","Mex3b",2,"blue"
"14402","Stard5",10,"purple"
"14403","Il16",24,"darkgrey"
"14404","Tsta3",5,"green"
"14405","Tlnrd1",1,"turquoise"
"14406","Mesd",15,"midnightblue"
"14407","Cemip",2,"blue"
"14408","Abhd17c",8,"pink"
"14409","Arnt2",11,"greenyellow"
"14410","Kiaa1217",11,"greenyellow"
"14411","Lysmd3",2,"blue"
"14412","Pycr3",2,"blue"
"14413","Arhgap21",6,"red"
"14414","Prtfdc1",12,"tan"
"14415","Enkur",10,"purple"
"14416","Thnsl1",3,"brown"
"14417","Gpr158",3,"brown"
"14418","Myo3a",16,"lightcyan"
"14419","Gad2",4,"yellow"
"14420","Apbb1ip",12,"tan"
"14421","Tigd5",2,"blue"
"14422","LOC101961113",4,"yellow"
"14423","Pdss1",1,"turquoise"
"14424","Abi1",3,"brown"
"14425","Acbd5",2,"blue"
"14426","Yme1l1",1,"turquoise"
"14427","Ccdc3",15,"midnightblue"
"14428","Camk1d",4,"yellow"
"14429","Eef1d",5,"green"
"14430","Cdc123",1,"turquoise"
"14431","Nudt5",1,"turquoise"
"14432","Sec61a2",15,"midnightblue"
"14433","Dhtkd1",10,"purple"
"14434","Upf2",7,"black"
"14435","Proser2",4,"yellow"
"14436","Echdc3",1,"turquoise"
"14437","Naprt",1,"turquoise"
"14438","Usp6nl",3,"brown"
"14439","Celf2",3,"brown"
"14440","Taf3",4,"yellow"
"14441","LOC106144712",0,"grey"
"14442","Atp5c1",1,"turquoise"
"14443","Kin",2,"blue"
"14444","Itih5",2,"blue"
"14445","Sfmbt2",2,"blue"
"14446","Prkcq",3,"brown"
"14447","Pfkfb3",2,"blue"
"14448","Rbm17",1,"turquoise"
"14449","Gsdmd",5,"green"
"14450","Fbxo18",33,"darkolivegreen"
"14451","Ankrd16",7,"black"
"14452","Gdi2",14,"cyan"
"14453","Fam208b",3,"brown"
"14454","Asb13",1,"turquoise"
"14455","Zc3h3",2,"blue"
"14456","Net1",12,"tan"
"14457","AKR1C3_like",10,"purple"
"14458","Akr1e2",4,"yellow"
"14459","Mafa",2,"blue"
"14460","Klf6",6,"red"
"14461","Pitrm1",1,"turquoise"
"14462","Pfkp",18,"lightgreen"
"14463","Adarb2",3,"brown"
"14464","Wdr37",3,"brown"
"14465","Idi1",2,"blue"
"14466","Rhpn1",1,"turquoise"
"14467","Gtpbp4",14,"cyan"
"14468","Larp4b",3,"brown"
"14469","Dip2c",3,"brown"
"14470","Zmynd11",3,"brown"
"14471","Chrm3",4,"yellow"
"14472","Znf696",1,"turquoise"
"14473","Ryr2",6,"red"
"14474","Mtr",6,"red"
"14475","Actn2",1,"turquoise"
"14476","Heatr1",2,"blue"
"14477","Lgals8",9,"magenta"
"14478","Adgrv1",10,"purple"
"14479","Gli4",1,"turquoise"
"14480","Ero1b",2,"blue"
"14481","Gpr137b",11,"greenyellow"
"14482","Nid1",17,"grey60"
"14483","Lyst",6,"red"
"14484","Gng4",4,"yellow"
"14485","VAMP3_like",23,"darkturquoise"
"14486","B3galnt2",2,"blue"
"14487","Tbce",1,"turquoise"
"14488","Zfp41",1,"turquoise"
"14489","Ggps1",1,"turquoise"
"14490","Arid4b",2,"blue"
"14491","Rbm34",3,"brown"
"14492","Tomm20",1,"turquoise"
"14493","Irf2bp2",2,"blue"
"14494","Tarbp1",2,"blue"
"14495","COA6_containing",2,"blue"
"14496","Slc35f3",8,"pink"
"14497","Kcnk1",7,"black"
"14498","Map3k21",1,"turquoise"
"14499","Pcnx2",4,"yellow"
"14500","Ntpcr",21,"darkred"
"14501","Map10",2,"blue"
"14502","Sipa1l2",3,"brown"
"14503","Tsnax",4,"yellow"
"14504","Ly6h",1,"turquoise"
"14505","Egln1",8,"pink"
"14506","Sprtn",2,"blue"
"14507","Exoc8",3,"brown"
"14508","Gnpat",1,"turquoise"
"14509","CUNH1orf131",8,"pink"
"14510","Trim67",2,"blue"
"14511","Arv1",1,"turquoise"
"14512","Ttc13",8,"pink"
"14513","CUNH1orf198",1,"turquoise"
"14514","Ly6e",1,"turquoise"
"14515","Agt",5,"green"
"14516","Cog2",2,"blue"
"14517","Pgbd5",1,"turquoise"
"14518","Galnt2",1,"turquoise"
"14519","Urb2",2,"blue"
"14520","Taf5l",1,"turquoise"
"14521","Abcb10",2,"blue"
"14522","Nup133",11,"greenyellow"
"14523","Acta1",29,"saddlebrown"
"14524","Ccsap",7,"black"
"14525","Rab4a",1,"turquoise"
"14526","Rhou",2,"blue"
"14527","RALGAPA2_containing",11,"greenyellow"
"14528","Insm1",2,"blue"
"14529","Cfap61",10,"purple"
"14530","Crnkl1",2,"blue"
"14531","Naa20",8,"pink"
"14532","Rin2",2,"blue"
"14533","Slc24a3",16,"lightcyan"
"14534","LOC106144725",30,"steelblue"
"14535","Dtd1",1,"turquoise"
"14536","Sec23b",3,"brown"
"14537","Rbbp9",2,"blue"
"14538","Polr3f",1,"turquoise"
"14539","Dzank1",11,"greenyellow"
"14540","Znf133",9,"magenta"
"14541","Kat14",2,"blue"
"14542","Pet117",2,"blue"
"14543","Mgme1",6,"red"
"14544","Snx5",1,"turquoise"
"14545","Rrbp1",1,"turquoise"
"14546","Dstn",1,"turquoise"
"14547","Bfsp1",1,"turquoise"
"14548","Pcsk2",4,"yellow"
"14549","Snrpb2",8,"pink"
"14550","Kif16b",2,"blue"
"14551","Macrod2",12,"tan"
"14552","Flrt3",3,"brown"
"14553","Ndufaf5",8,"pink"
"14554","Esf1",2,"blue"
"14555","Tasp1",4,"yellow"
"14556","Lynx1",1,"turquoise"
"14557","Ism1",2,"blue"
"14558","Sptlc3",11,"greenyellow"
"14559","Btbd3",3,"brown"
"14560","Jag1",17,"grey60"
"14561","Slx4ip",3,"brown"
"14562","Mkks",14,"cyan"
"14563","Snap25",18,"lightgreen"
"14564","LOC106144620",1,"turquoise"
"14565","Pak5",4,"yellow"
"14566","Lamp5",4,"yellow"
"14567","Plcb4",16,"lightcyan"
"14568","Plcb1",3,"brown"
"14569","Tmx4",3,"brown"
"14570","Crls1",8,"pink"
"14571","Mcm8",30,"steelblue"
"14572","Trmt6",1,"turquoise"
"14573","Chgb",18,"lightgreen"
"14574","SHLD1_containing",19,"lightyellow"
"14575","Gpcpd1",12,"tan"
"14576","Prokr2",4,"yellow"
"14577","Cds2",4,"yellow"
"14578","Pcna",8,"pink"
"14579","Tmem230",33,"darkolivegreen"
"14580","Slc23a2",4,"yellow"
"14581","Rassf2",1,"turquoise"
"14582","Prnp",1,"turquoise"
"14583","Adra1d",18,"lightgreen"
"14584","Smox",7,"black"
"14585","Rnf24",2,"blue"
"14586","Pank2",8,"pink"
"14587","Mavs",3,"brown"
"14588","Ap5s1",4,"yellow"
"14589","Cdc25b",1,"turquoise"
"14590","Cenpb",1,"turquoise"
"14591","Spef1",7,"black"
"14592","CUNH20orf27",1,"turquoise"
"14593","Hspa12b",2,"blue"
"14594","Jrk",31,"paleturquoise"
"14595","ATRN_like_gene4360",1,"turquoise"
"14596","Gfra4",1,"turquoise"
"14597","ATRN",3,"brown"
"14598","CUNH20orf194",2,"blue"
"14599","Slc4a11",7,"black"
"14600","Itpa",1,"turquoise"
"14601","Ddrgk1",1,"turquoise"
"14602","Lzts3",26,"darkorange"
"14603","Fastkd5",2,"blue"
"14604","Ubox5",2,"blue"
"14605","Arc",2,"blue"
"14606","Mrps26",1,"turquoise"
"14607","Gnrh2",2,"blue"
"14608","Ptpra",5,"green"
"14609","Vps16",5,"green"
"14610","Pced1a",7,"black"
"14611","Cpxm1",17,"grey60"
"14612","Ebf4",5,"green"
"14613","Idh3b",1,"turquoise"
"14614","Nop56",8,"pink"
"14615","Snrpb",1,"turquoise"
"14616","SNRPB_like",1,"turquoise"
"14617","Adgrb1",1,"turquoise"
"14618","Tgm3",10,"purple"
"14619","Stk35",2,"blue"
"14620","Pdyn",18,"lightgreen"
"14621","Sirpa",7,"black"
"14622","SIRPB1_gene4397",3,"brown"
"14623","Tsnare1",1,"turquoise"
"14624","Nsfl1c",1,"turquoise"
"14625","Fkbp1a",1,"turquoise"
"14626","Sdcbp2",1,"turquoise"
"14627","Snph",1,"turquoise"
"14628","HSPBP1_like",1,"turquoise"
"14629","Tmem74b",7,"black"
"14630","Psmf1",1,"turquoise"
"14631","Fam110a",7,"black"
"14632","Scrt2",2,"blue"
"14633","LOC106144721",0,"grey"
"14634","Srxn1",1,"turquoise"
"14635","Csnk2a1",3,"brown"
"14636","Tbc1d20",1,"turquoise"
"14637","Rbck1",5,"green"
"14638","Nrsn2",1,"turquoise"
"14639","Sox12",2,"blue"
"14640","Ptp4a3",1,"turquoise"
"14641","CUNH20orf96",1,"turquoise"
"14642","LOC106144722",1,"turquoise"
"14643","Rem1",1,"turquoise"
"14644","Hm13",1,"turquoise"
"14645","MCTS1_like_gene4445",3,"brown"
"14646","Id1",5,"green"
"14647","Bcl2l1",1,"turquoise"
"14648","Slc45a4",4,"yellow"
"14649","Tpx2",12,"tan"
"14650","Foxs1",1,"turquoise"
"14651","Dusp15",5,"green"
"14652","Pdrg1",1,"turquoise"
"14653","Xkr7",31,"paleturquoise"
"14654","Ccm2l",7,"black"
"14655","Tm9sf4",5,"green"
"14656","Dennd3",6,"red"
"14657","TSPY26P_containing",4,"yellow"
"14658","Plagl2",2,"blue"
"14659","Pofut1",17,"grey60"
"14660","Kif3b",4,"yellow"
"14661","Asxl1",4,"yellow"
"14662","Nol4l",1,"turquoise"
"14663","Commd7",1,"turquoise"
"14664","Mapre1",1,"turquoise"
"14665","Ptk2",17,"grey60"
"14666","Ago2",2,"blue"
"14667","Xpnpep1",1,"turquoise"
"14668","Add3",3,"brown"
"14669","Mxi1",2,"blue"
"14670","Smndc1",2,"blue"
"14671","Smc3",2,"blue"
"14672","Chrac1",1,"turquoise"
"14673","Rbm20",2,"blue"
"14674","Pdcd4",3,"brown"
"14675","Bbip1",1,"turquoise"
"14676","Shoc2",3,"brown"
"14677","Adra2a",18,"lightgreen"
"14678","Gpam",3,"brown"
"14679","Arrdc3",2,"blue"
"14680","Acsl5",8,"pink"
"14681","Zdhhc6",1,"turquoise"
"14682","Vti1a",3,"brown"
"14683","Tcf7l2",6,"red"
"14684","Trappc9",1,"turquoise"
"14685","Casp7",2,"blue"
"14686","Dclre1a",2,"blue"
"14687","Nhlrc2",2,"blue"
"14688","Ccdc186",3,"brown"
"14689","Kcnk9",4,"yellow"
"14690","Afap1l2",24,"darkgrey"
"14691","Ablim1",3,"brown"
"14692","Fam160b1",3,"brown"
"14693","Trub1",4,"yellow"
"14694","Atrnl1",4,"yellow"
"14695","Gfra1",4,"yellow"
"14696","PNLIP_like_gene4527",1,"turquoise"
"14697","Col22a1",10,"purple"
"14698","PNLIPRP2",1,"turquoise"
"14699","Hspa12a",4,"yellow"
"14700","Eno4",10,"purple"
"14701","Shtn1",12,"tan"
"14702","Slc18a2",18,"lightgreen"
"14703","Fam135b",4,"yellow"
"14704","Pdzd8",3,"brown"
"14705","Rab11fip2",2,"blue"
"14706","Fam204a",14,"cyan"
"14707","Prlhr",1,"turquoise"
"14708","Cacul1",3,"brown"
"14709","Eif3a",3,"brown"
"14710","Fam45a",1,"turquoise"
"14711","Sfxn4",1,"turquoise"
"14712","Prdx3",1,"turquoise"
"14713","Grk5",2,"blue"
"14714","Rgs10",5,"green"
"14715","Tial1",1,"turquoise"
"14716","Bag3",9,"magenta"
"14717","INPP5F",4,"yellow"
"14718","Inpp5f",4,"yellow"
"14719","Mcmbp",2,"blue"
"14720","Sec23ip",3,"brown"
"14721","Plpp4",1,"turquoise"
"14722","Wdr11",4,"yellow"
"14723","Fgfr2",2,"blue"
"14724","Ate1",4,"yellow"
"14725","Nsmce4a",1,"turquoise"
"14726","Tacc2",14,"cyan"
"14727","Plekha1",3,"brown"
"14728","Htra1",5,"green"
"14729","Khdrbs3",1,"turquoise"
"14730","LOC101959978",3,"brown"
"14731","Pstk",15,"midnightblue"
"14732","Ikzf5",3,"brown"
"14733","Acadsb",33,"darkolivegreen"
"14734","Bub3",1,"turquoise"
"14735","Gpr26",18,"lightgreen"
"14736","Cpxm2",13,"salmon"
"14737","Chst15",17,"grey60"
"14738","Oat",1,"turquoise"
"14739","Lhpp",5,"green"
"14740","Fam53b",2,"blue"
"14741","EEF1AKMT2_containing",1,"turquoise"
"14742","EEF1AKMT2_like",28,"skyblue"
"14743","Abraxas2",14,"cyan"
"14744","Zranb1",3,"brown"
"14745","Ctbp2",2,"blue"
"14746","Edrf1",19,"lightyellow"
"14747","Uros",1,"turquoise"
"14748","Zfat",27,"white"
"14749","Bccip",1,"turquoise"
"14750","Dhx32",1,"turquoise"
"14751","Fank1",29,"saddlebrown"
"14752","CUNH10orf90",1,"turquoise"
"14753","Dock1",17,"grey60"
"14754","Fam196a",3,"brown"
"14755","Ptpre",1,"turquoise"
"14756","Mki67",1,"turquoise"
"14757","Ebf3",3,"brown"
"14758","Glrx3",1,"turquoise"
"14759","TCERG1L_like",2,"blue"
"14760","LOC110597726",25,"orange"
"14761","Ppp2r2d",1,"turquoise"
"14762","Bnip3",1,"turquoise"
"14763","Jakmip3",6,"red"
"14764","Dpysl4",1,"turquoise"
"14765","Stk32c",1,"turquoise"
"14766","Lrrc27",1,"turquoise"
"14767","Pwwp2b",28,"skyblue"
"14768","Inpp5a",15,"midnightblue"
"14769","Nkx6-2",1,"turquoise"
"14770","Cfap46",10,"purple"
"14771","LOC110597723",5,"green"
"14772","Adgra1",4,"yellow"
"14773","Kndc1",13,"salmon"
"14774","Adam8",5,"green"
"14775","Tubgcp2",4,"yellow"
"14776","St3gal1",8,"pink"
"14777","Znf511",1,"turquoise"
"14778","Caly",1,"turquoise"
"14779","Echs1",1,"turquoise"
"14780","Paox",5,"green"
"14781","Mtg1",1,"turquoise"
"14782","Sprn",10,"purple"
"14783","Ndrg1",1,"turquoise"
"14784","Ercc6l2",2,"blue"
"14785","Slc35d2",9,"magenta"
"14786","Znf367",12,"tan"
"14787","Habp4",5,"green"
"14788","Cdc14b",6,"red"
"14789","Aaed1",16,"lightcyan"
"14790","Znf782",0,"grey"
"14791","Ctsv",1,"turquoise"
"14792","CNTNAP3B_containing",4,"yellow"
"14793","Znf658",2,"blue"
"14794","ZNF717_containing_gene4682",2,"blue"
"14795","Mfsd14b",3,"brown"
"14796","ZNF345_containing",7,"black"
"14797","Znf484",2,"blue"
"14798","Iars",3,"brown"
"14799","Nol8",12,"tan"
"14800","Sla",2,"blue"
"14801","Ogn",17,"grey60"
"14802","Omd",17,"grey60"
"14803","Aspn",7,"black"
"14804","Ecm2",13,"salmon"
"14805","Ippk",1,"turquoise"
"14806","Bicd2",2,"blue"
"14807","Fgd3",24,"darkgrey"
"14808","Susd3",21,"darkred"
"14809","Phf20l1",2,"blue"
"14810","Card19",1,"turquoise"
"14811","Ninj1",1,"turquoise"
"14812","Wnk2",4,"yellow"
"14813","FAM120A_gene4703",4,"yellow"
"14814","Phf2",2,"blue"
"14815","Znf618",2,"blue"
"14816","Col27a1",13,"salmon"
"14817","Akna",10,"purple"
"14818","Whrn",7,"black"
"14819","Atp6v1g1",8,"pink"
"14820","Tmem268",9,"magenta"
"14821","Lrrc6",10,"purple"
"14822","Tnc",23,"darkturquoise"
"14823","Pappa",3,"brown"
"14824","Astn2",1,"turquoise"
"14825","Trim32",2,"blue"
"14826","ASTN2_like_gene4724",4,"yellow"
"14827","Tlr4",2,"blue"
"14828","Kcnq3",3,"brown"
"14829","Brinp1",1,"turquoise"
"14830","Cdk5rap2",13,"salmon"
"14831","Megf9",3,"brown"
"14832","HMGN2_gene4734",9,"magenta"
"14833","Fbxw2",4,"yellow"
"14834","Psmd5",14,"cyan"
"14835","LOC101959125",2,"blue"
"14836","Phf19",32,"violet"
"14837","Traf1",7,"black"
"14838","Cntrl",12,"tan"
"14839","Rab14",14,"cyan"
"14840","Gsn",5,"green"
"14841","Stom",12,"tan"
"14842","LOC101962071",14,"cyan"
"14843","Dab2ip",19,"lightyellow"
"14844","Ttll11",2,"blue"
"14845","Ndufa8",1,"turquoise"
"14846","Rbm18",3,"brown"
"14847","Mrrf",1,"turquoise"
"14848","Efr3a",3,"brown"
"14849","Ptgs1",5,"green"
"14850","Adcy8",1,"turquoise"
"14851","Pdcl",3,"brown"
"14852","Rc3h2",3,"brown"
"14853","Zbtb6",2,"blue"
"14854","Zbtb26",2,"blue"
"14855","Rabgap1",18,"lightgreen"
"14856","Gpr21",3,"brown"
"14857","Asap1",4,"yellow"
"14858","Strbp",1,"turquoise"
"14859","Crb2",6,"red"
"14860","Dennd1a",5,"green"
"14861","Lhx2",18,"lightgreen"
"14862","Nek6",1,"turquoise"
"14863","Psmb7",1,"turquoise"
"14864","Nr6a1",3,"brown"
"14865","Olfml2a",17,"grey60"
"14866","Rpl35",1,"turquoise"
"14867","Arpc5l",1,"turquoise"
"14868","Golga1",2,"blue"
"14869","Scai",6,"red"
"14870","Ppp6c",8,"pink"
"14871","Rabepk",1,"turquoise"
"14872","Hspa5",1,"turquoise"
"14873","Gapvd1",2,"blue"
"14874","Mapkap1",1,"turquoise"
"14875","Fam49b",1,"turquoise"
"14876","Pbx3",18,"lightgreen"
"14877","Mvb12b",26,"darkorange"
"14878","Lmx1b",19,"lightyellow"
"14879","Zbtb43",2,"blue"
"14880","Zbtb34",2,"blue"
"14881","Ralgps1",2,"blue"
"14882","Angptl2",11,"greenyellow"
"14883","Garnl3",4,"yellow"
"14884","Slc2a8",2,"blue"
"14885","ZNF79_containing",2,"blue"
"14886","Rpl12",1,"turquoise"
"14887","Lrsam1",5,"green"
"14888","Fam129b",1,"turquoise"
"14889","Stxbp1",4,"yellow"
"14890","Ptrh1",8,"pink"
"14891","Tor2a",0,"grey"
"14892","Sh2d3c",5,"green"
"14893","Cdk9",1,"turquoise"
"14894","Fpgs",1,"turquoise"
"14895","Eng",8,"pink"
"14896","Ak1",1,"turquoise"
"14897","St6galnac6",1,"turquoise"
"14898","St6galnac4",1,"turquoise"
"14899","Pip5kl1",13,"salmon"
"14900","Dpm2",1,"turquoise"
"14901","Fam102a",2,"blue"
"14902","Naif1",7,"black"
"14903","LOC106144726",1,"turquoise"
"14904","Slc25a25",7,"black"
"14905","Ptges2",1,"turquoise"
"14906","Lcn2",1,"turquoise"
"14907","CUNH9orf16",1,"turquoise"
"14908","Ciz1",13,"salmon"
"14909","Dnm1",1,"turquoise"
"14910","Golga2",4,"yellow"
"14911","Swi5",1,"turquoise"
"14912","Trub2",1,"turquoise"
"14913","Slc27a4",1,"turquoise"
"14914","Myc",1,"turquoise"
"14915","Urm1",1,"turquoise"
"14916","Cercam",5,"green"
"14917","CERCAM",1,"turquoise"
"14918","RPSAP9",28,"skyblue"
"14919","Odf2",13,"salmon"
"14920","Gle1",8,"pink"
"14921","Sptan1",11,"greenyellow"
"14922","Wdr34",5,"green"
"14923","Set",14,"cyan"
"14924","Pkn3",13,"salmon"
"14925","Zdhhc12",1,"turquoise"
"14926","Zer1",1,"turquoise"
"14927","Tbc1d13",2,"blue"
"14928","Endog",1,"turquoise"
"14929","Spout1",1,"turquoise"
"14930","Kyat1",1,"turquoise"
"14931","Lrrc8a",7,"black"
"14932","Phyhd1",5,"green"
"14933","Dolk",1,"turquoise"
"14934","Nup188",2,"blue"
"14935","Sh3glb2",1,"turquoise"
"14936","Miga2",4,"yellow"
"14937","Dolpp1",1,"turquoise"
"14938","Crat",1,"turquoise"
"14939","Ptpa",1,"turquoise"
"14940","Ier5l",2,"blue"
"14941","LOC110597743",9,"magenta"
"14942","Ntmt1",1,"turquoise"
"14943","Asb6",1,"turquoise"
"14944","Ptges",1,"turquoise"
"14945","Tor1b",2,"blue"
"14946","Fam84b",10,"purple"
"14947","Tor1a",33,"darkolivegreen"
"14948","CUNH9orf78",1,"turquoise"
"14949","Usp20",4,"yellow"
"14950","Fnbp1",3,"brown"
"14951","Gpr107",4,"yellow"
"14952","Hmcn2",5,"green"
"14953","Ass1",1,"turquoise"
"14954","Fubp3",1,"turquoise"
"14955","Exosc2",8,"pink"
"14956","Abl1",2,"blue"
"14957","Lamc3",5,"green"
"14958","Aif1l",13,"salmon"
"14959","Nup214",4,"yellow"
"14960","Fam78a",2,"blue"
"14961","Plpp7",1,"turquoise"
"14962","Prrc2b",3,"brown"
"14963","Pomt1",1,"turquoise"
"14964","Uck1",2,"blue"
"14965","Rapgef1",1,"turquoise"
"14966","Med27",1,"turquoise"
"14967","Ntng2",4,"yellow"
"14968","Setx",3,"brown"
"14969","Ttf1",8,"pink"
"14970","Trib1",2,"blue"
"14971","Ddx31",1,"turquoise"
"14972","Gtf3c4",3,"brown"
"14973","Ak8",1,"turquoise"
"14974","Spaca9",5,"green"
"14975","Tsc1",3,"brown"
"14976","Gtf3c5",23,"darkturquoise"
"14977","Nsmce2",3,"brown"
"14978","Ralgds",2,"blue"
"14979","Gbgt1",5,"green"
"14980","Med6",1,"turquoise"
"14981","Ttc9",18,"lightgreen"
"14982","Map3k9",6,"red"
"14983","Washc5",3,"brown"
"14984","Pcnx1",6,"red"
"14985","Sipa1l1",3,"brown"
"14986","Rgs6",18,"lightgreen"
"14987","Dpf3",7,"black"
"14988","Dcaf4",1,"turquoise"
"14989","Zfyve1",2,"blue"
"14990","Rbm25",11,"greenyellow"
"14991","Psen1",8,"pink"
"14992","Sqle",3,"brown"
"14993","Papln",15,"midnightblue"
"14994","Numb",2,"blue"
"14995","Riox1",1,"turquoise"
"14996","ACOT2_containing",33,"darkolivegreen"
"14997","ACOT2_like",1,"turquoise"
"14998","Acot6",1,"turquoise"
"14999","Dnal1",2,"blue"
"15000","Znf572",2,"blue"
"15001","Pnma1",4,"yellow"
"15002","Elmsan1",2,"blue"
"15003","Ptgr2",1,"turquoise"
"15004","Znf410",2,"blue"
"15005","Fam161b",3,"brown"
"15006","Coq6",9,"magenta"
"15007","Entpd5",5,"green"
"15008","Mtss1",3,"brown"
"15009","RNF113A_like",2,"blue"
"15010","Aldh6a1",3,"brown"
"15011","Lin52",2,"blue"
"15012","Vsx2",1,"turquoise"
"15013","Abcd4",11,"greenyellow"
"15014","Syndig1l",1,"turquoise"
"15015","Npc2",1,"turquoise"
"15016","Isca2",18,"lightgreen"
"15017","Ltbp2",10,"purple"
"15018","Arel1",3,"brown"
"15019","Fcf1",1,"turquoise"
"15020","Ylpm1",6,"red"
"15021","Dlst",1,"turquoise"
"15022","Rps6kl1",5,"green"
"15023","Ndufb9",1,"turquoise"
"15024","Pgf",15,"midnightblue"
"15025","Eif2b2",8,"pink"
"15026","Mlh3",2,"blue"
"15027","Acyp1",1,"turquoise"
"15028","Nek9",2,"blue"
"15029","Tmed10",1,"turquoise"
"15030","Fos",35,"sienna3"
"15031","Jdp2",2,"blue"
"15032","Tatdn1",1,"turquoise"
"15033","Flvcr2",5,"green"
"15034","Erg28",2,"blue"
"15035","Ttll5",11,"greenyellow"
"15036","Tgfb3",7,"black"
"15037","Ift43",1,"turquoise"
"15038","Gpatch2l",2,"blue"
"15039","Esrrb",4,"yellow"
"15040","Vash1",13,"salmon"
"15041","Angel1",25,"orange"
"15042","Rnf139",8,"pink"
"15043","LOC110597760",1,"turquoise"
"15044","IRF2BPL",1,"turquoise"
"15045","IRF2BPL_like",3,"brown"
"15046","Cipc",6,"red"
"15047","Zdhhc22",4,"yellow"
"15048","Tmem63c",11,"greenyellow"
"15049","Ngb",1,"turquoise"
"15050","Pomt2",17,"grey60"
"15051","Trmt12",3,"brown"
"15052","Gstz1",1,"turquoise"
"15053","Tmed8",3,"brown"
"15054","Samd15",2,"blue"
"15055","Vipas39",5,"green"
"15056","Ahsa1",1,"turquoise"
"15057","Sptlc2",3,"brown"
"15058","Alkbh1",0,"grey"
"15059","Tmem65",14,"cyan"
"15060","Slirp",1,"turquoise"
"15061","Snw1",1,"turquoise"
"15062","Adck1",1,"turquoise"
"15063","Nrxn3",16,"lightcyan"
"15064","Dio2",12,"tan"
"15065","Cep128",6,"red"
"15066","Fer1l6",4,"yellow"
"15067","Gtf2a1",2,"blue"
"15068","Ston2",3,"brown"
"15069","Sel1l",4,"yellow"
"15070","Flrt2",2,"blue"
"15071","Galc",5,"green"
"15072","Fam91a1",2,"blue"
"15073","Kcnk10",16,"lightcyan"
"15074","Spata7",1,"turquoise"
"15075","Ptpn21",2,"blue"
"15076","Zc3h14",2,"blue"
"15077","Eml5",6,"red"
"15078","Ttc8",2,"blue"
"15079","Foxn3",3,"brown"
"15080","Tdp1",21,"darkred"
"15081","Psmc1",1,"turquoise"
"15082","Nrde2",1,"turquoise"
"15083","CALM1_like",4,"yellow"
"15084","Ttc7b",1,"turquoise"
"15085","Rps6ka5",2,"blue"
"15086","Gpr68",4,"yellow"
"15087","Ccdc88c",11,"greenyellow"
"15088","Ppp4r3a",2,"blue"
"15089","Rab32",1,"turquoise"
"15090","Fbxo32",3,"brown"
"15091","Stxbp5",4,"yellow"
"15092","Samd5",14,"cyan"
"15093","Sash1",6,"red"
"15094","Ust",4,"yellow"
"15095","Tab2",2,"blue"
"15096","Wdyhv1",1,"turquoise"
"15097","Ppil4",3,"brown"
"15098","Ginm1",33,"darkolivegreen"
"15099","Katna1",28,"skyblue"
"15100","Lats1",6,"red"
"15101","Nup43",3,"brown"
"15102","Pcmt1",1,"turquoise"
"15103","Lrp11",4,"yellow"
"15104","Ppp1r14c",1,"turquoise"
"15105","Zhx1",6,"red"
"15106","Plekhg1",6,"red"
"15107","Mthfd1l",15,"midnightblue"
"15108","Akap12",4,"yellow"
"15109","Zbtb2",2,"blue"
"15110","Rmnd1",1,"turquoise"
"15111","Armt1",2,"blue"
"15112","Ccdc170",3,"brown"
"15113","Esr1",3,"brown"
"15114","CUNH8orf76",1,"turquoise"
"15115","Syne1",7,"black"
"15116","SYNE1",6,"red"
"15117","Mtrf1l",14,"cyan"
"15118","Rgs17",3,"brown"
"15119","Oprm1",3,"brown"
"15120","Ipcef1",3,"brown"
"15121","Cnksr3",2,"blue"
"15122","Scaf8",4,"yellow"
"15123","Tiam2",6,"red"
"15124","Tfb1m",1,"turquoise"
"15125","Arid1b",3,"brown"
"15126","Tmem242",1,"turquoise"
"15127","ZDHHC14_like_gene5164",1,"turquoise"
"15128","Snx9",12,"tan"
"15129","Synj2",6,"red"
"15130","Serac1",2,"blue"
"15131","Gtf2h5",1,"turquoise"
"15132","Tbc1d31",12,"tan"
"15133","Tulp4",3,"brown"
"15134","Tmem181",4,"yellow"
"15135","Dynlt1",10,"purple"
"15136","Sytl3",10,"purple"
"15137","Ezr",10,"purple"
"15138","Rsph3",10,"purple"
"15139","Tagap",2,"blue"
"15140","Fndc1",12,"tan"
"15141","Derl1",1,"turquoise"
"15142","Sod2",1,"turquoise"
"15143","Wtap",14,"cyan"
"15144","Acat2",2,"blue"
"15145","Tcp1",1,"turquoise"
"15146","Mrpl18",8,"pink"
"15147","Zhx2",2,"blue"
"15148","Igf2r",3,"brown"
"15149","Slc22a2",17,"grey60"
"15150","Slc22a3",3,"brown"
"15151","Map3k4",2,"blue"
"15152","Agpat4",8,"pink"
"15153","Prkn",12,"tan"
"15154","LOC110597771",1,"turquoise"
"15155","Nostrin",2,"blue"
"15156","Pacrg",1,"turquoise"
"15157","Qki",3,"brown"
"15158","Pde10a",1,"turquoise"
"15159","Sft2d1",17,"grey60"
"15160","Mpc1",1,"turquoise"
"15161","Rps6ka2",8,"pink"
"15162","Rnaset2",1,"turquoise"
"15163","Fgfr1op",1,"turquoise"
