unique_gene_symbol,cluster_liv,cluster_fb,cluster_hy,cluster_med,liv_LRT_padj,gro_LRT_padj,gropro_LRT_padj,fb_LRT_padj,hy_LRT_padj,med_LRT_padj,adr_LRT_padj,kid_LRT_padj,gene_id,source,orf_len,micropeptide_pred,micropeptide_homology,exons,rna_len,transcript_id,novel,min_padj,domains,br_expr,edited,majiq_directed
Prkab1,SA_Low,insig,insig,insig,2.5535997738202423e-5,0.001799816420254286,6.645672584821126e-5,0.8954549178359087,0.08084264016411484,0.4552404755929957,0.6481294757808452,4.796221220148342e-6,gene19223,reference,270,FALSE,NA,7,2295,rna32923,0,4.796221220148342e-6,0,1,FALSE,0
LOC101965479,Cold_low_EL,insig,insig,insig,4.950262620535796e-9,5.947435504231651e-20,0.02611380672258777,0.10005907818943162,0.01525815500623794,0.025062881828574995,2.1889698492259345e-7,NA,gene19226,reference,95,FALSE,NA,3,1239,rna32926,0,5.947435504231651e-20,0,1,FALSE,0
Rita1,Winter_high,insig,insig,insig,4.468397323140835e-7,NA,NA,0.30481266811781565,0.4446847342508523,0.2840070075331973,0.05240117471324977,0.6031901411467017,gene19241,reference,265,FALSE,NA,4,1862,rna32958,0,4.468397323140835e-7,0,1,FALSE,0
Tpcn1,SA_Low,insig,Cold_high_EM,insig,2.1878685363503846e-14,0.3270366749558134,1.2343004609075935e-9,0.11934133516916323,3.1625918019634015e-6,0.5726074654030756,9.573838634350621e-4,0.14987910818198752,gene19243,reference,815,FALSE,NA,28,4826,rna32960,0,2.1878685363503846e-14,0,1,TRUE,0
Plbd2,Cold_high_EM,Cold_high_EM,Cold_high_EH,Cold_high_EM,5.8248376438228953e-8,0.011978416697457264,0.038202250007952014,6.808529169098325e-4,3.0256085430693057e-15,9.312479369939219e-11,0.18346082354574214,0.560541366150023,gene19245,reference,589,FALSE,NA,12,3302,rna32963,0,3.0256085430693057e-15,0,1,FALSE,0
Sds,Winter_low,filtered,filtered,Winter_low,2.3660656512118367e-11,0.1279239846273487,0.011538121931806096,NA,NA,3.712012233081086e-12,NA,NA,gene19246,reference,328,FALSE,NA,7,1373,rna32964,0,3.712012233081086e-12,0,1,FALSE,0
Ehmt1,IBA_high,insig,insig,insig,1.3422981852777473e-4,NA,NA,0.0041486627141606395,0.0362327846351667,0.003278599764995962,0.06455022056943997,0.001557508550461514,gene19255,reference,1277,FALSE,NA,27,4968,rna32986,0,1.3422981852777473e-4,0,1,FALSE,0
Entpd8,IBA_low,IBA_high,filtered,filtered,4.2081571304310105e-7,0.6959959476932867,0.4120775049110462,3.428441785255558e-41,NA,NA,NA,0.27580899265020153,gene19264,reference,493,TRUE,NA,9,2041,rna33010,0,3.428441785255558e-41,0,1,FALSE,0
Tubb4b,Unassigned,Winter_high,Winter_high,Cold_high_EM,1.3589720684314703e-8,6.505772119416773e-6,5.83647489812245e-5,7.708759741633884e-11,2.3125673042230857e-7,4.122760265555223e-7,0.03141022098306575,0.049708732155247924,gene19271,reference,445,FALSE,NA,4,1577,rna33018,0,7.708759741633884e-11,0,1,FALSE,0
Man1b1,Cold_high_EM,insig,insig,insig,2.5760262692468964e-5,0.40905607053784726,0.16510257249985372,0.05281991036425961,0.019691563642795666,0.8658327820678153,0.10115702907098305,0.8096152680385951,gene19284,reference,662,FALSE,NA,13,2707,rna33043,0,2.5760262692468964e-5,0,1,FALSE,0
Dpp7,Cold_high_EM,insig,Cold_high_EH,Cold_high_EH,7.986517166911357e-9,NA,NA,0.018745657369319046,1.2631224504146358e-4,4.33496405648514e-6,1.6195124808602143e-5,0.02796833165885652,gene19285,reference,498,FALSE,NA,13,1772,rna33045,0,7.986517166911357e-9,0,1,FALSE,0
Uap1l1,Winter_high,Cold_low_EL,Cold_low_EM,Cold_low_EL,1.6974972928857025e-6,NA,NA,7.51568565184291e-12,2.1742447143250347e-10,2.073399964716718e-16,7.513082794573936e-7,6.274397981290992e-5,gene19286,reference,507,FALSE,NA,9,2930,rna33046,0,2.073399964716718e-16,0,1,FALSE,0
Npdc1,Cold_high_EH,insig,insig,insig,3.6121203028165205e-4,NA,NA,0.07606397570934585,0.01860058206489338,0.25315309107290823,0.017768674756927907,0.2111960887100079,gene19289,reference,330,FALSE,NA,9,1514,rna33049,0,3.6121203028165205e-4,0,1,FALSE,0
Zmym1,Cold_low_EM,Winter_high,insig,insig,7.536052819436443e-6,NA,NA,1.8492559789388803e-4,0.005247902428013485,0.919983048621384,0.8635470733633496,0.9543172236564789,gene1929,reference,1075,TRUE,NA,9,4950,rna3674,0,7.536052819436443e-6,0,1,TRUE,0
Lcn12,Winter_low,filtered,filtered,filtered,7.051179833531011e-6,NA,NA,NA,NA,NA,NA,NA,gene19296,reference,269,FALSE,NA,4,957,rna33063,0,7.051179833531011e-6,0,1,FALSE,0
C8g,IBA_low,filtered,filtered,filtered,8.1799819783770585e-06,NA,NA,NA,NA,NA,NA,NA,gene19297,reference,404,FALSE,NA,6,2051,rna33066,0,8.1799819783770585e-06,0,1,FALSE,0
Sfpq,Winter_high,insig,Unassigned,Cold_low_EL,8.681649545363913e-7,1.9203698629266974e-38,0.27017031749836423,0.9368059556289171,7.069622271665802e-6,4.3736633554135437e-4,0.009988393162386006,0.01891905389030197,gene1930,reference,526,FALSE,NA,14,4932,rna3680,0,1.9203698629266974e-38,0,1,FALSE,0
Egfl7,Unassigned,insig,Cold_high_EH,insig,8.450037543319501e-4,NA,NA,0.3611113352204236,6.321738670109362e-4,0.23751742559094155,1.363945987438104e-5,1.8647872405076612e-6,gene19313,reference,368,FALSE,NA,10,1485,rna33102,0,1.8647872405076612e-6,0,1,FALSE,0
Nacc2,IBA_high,insig,insig,insig,8.862605703115135e-6,NA,NA,0.10403367193056608,0.5496381020168014,0.006173497860110851,0.5869136252958315,0.6594521970142909,gene19328,reference,584,FALSE,NA,5,6209,rna33138,0,8.862605703115135e-6,0,1,FALSE,0
Zmym4,Cold_low_EM,Cold_low_EM,Cold_low_EM,insig,3.0601679988497666e-5,4.524777677369131e-5,0.16497870010489848,2.027271383887456e-5,2.2817620484339326e-5,0.03969237380196801,0.07668664073362841,0.01961652735024649,gene1933,reference,1550,FALSE,NA,30,8641,rna3683,0,2.027271383887456e-5,0,1,FALSE,0
Kiaa0319l,Cold_high_EH,insig,Cold_high_EH,insig,4.0734391430153525e-15,7.167852531738204e-5,5.883362490144385e-4,0.012052416758377316,3.806563598339782e-8,0.05695724666552949,0.9079614672827888,0.08728105151304016,gene1934,reference,1046,FALSE,NA,21,4292,rna3688,0,4.0734391430153525e-15,0,1,FALSE,0
LOC110599282,Cold_high_EH,filtered,filtered,filtered,7.6250824577284715e-6,NA,NA,NA,NA,NA,2.467731347518787e-9,NA,gene19346,reference,100,FALSE,NA,4,2016,rna33159,0,2.467731347518787e-9,0,1,FALSE,0
Brd3,Cold_low_EL,Cold_low_EL,Cold_low_EL,Cold_low_EL,5.147820907831001e-7,NA,NA,1.8357018089475697e-17,7.406186167031207e-24,9.148329925778086e-19,1.6754842273657526e-6,0.0011114396815486288,gene19349,reference,724,FALSE,NA,12,5395,rna33170,0,7.406186167031207e-24,0,1,FALSE,0
Cacfd1,Unassigned,filtered,filtered,filtered,3.724406169695968e-13,NA,NA,NA,NA,NA,0.17786488516036164,1.3803540373519187e-9,gene19357,reference,195,FALSE,NA,5,2473,rna33179,0,3.724406169695968e-13,0,1,FALSE,0
Rexo4,Cold_low_EM,Cold_low_EL,Cold_low_EL,Cold_low_EL,1.7337498270398802e-7,0.926148290490425,0.8959786617221626,1.1604840452209656e-5,3.1659933207063696e-7,3.574043965104972e-10,4.3281401398240244e-10,3.496948565190744e-6,gene19359,reference,438,FALSE,NA,8,3120,rna33181,0,3.574043965104972e-10,0,1,FALSE,0
Stkld1,Cold_high_EH,filtered,filtered,filtered,3.174869180127662e-4,0.021253585530436433,9.930744476270804e-4,NA,NA,NA,1.5818292666867084e-7,6.71024148783591e-5,gene19360,reference,684,FALSE,NA,18,2518,rna33188,0,1.5818292666867084e-7,0,1,FALSE,0
Surf2,Winter_high,insig,insig,insig,6.96692897090766e-6,NA,NA,0.016741054951624555,0.005276340269251575,0.005799997947491743,0.08603549733262252,0.20963875796514125,gene19362,reference,252,FALSE,NA,6,832,rna33190,0,6.96692897090766e-6,0,1,FALSE,0
Gpld1,IBA_low,insig,IBA_low,insig,1.398289363179285e-5,0.6774745921290484,0.0017151201912514076,0.5955538141280962,1.1136694328968658e-8,0.2944482988063676,0.002401955200331669,0.0014163256788217486,gene19395,reference,870,FALSE,NA,26,4940,rna33230,0,1.1136694328968658e-8,0,1,FALSE,0
Kiaa0319,IBA_low,filtered,filtered,filtered,1.901202098534496e-6,0.2261720144481358,NA,NA,NA,NA,NA,0.026352982340350873,gene19397,reference,816,TRUE,NA,20,3039,rna33232,0,1.901202098534496e-6,0,1,FALSE,0
Slc17a4,Winter_low,filtered,filtered,filtered,5.032421041622484e-4,NA,NA,NA,NA,NA,NA,NA,gene19410,reference,497,FALSE,NA,11,1494,rna33251,0,5.032421041622484e-4,0,1,FALSE,0
Slc17a2,Winter_low,filtered,filtered,filtered,3.1176513651316872e-9,NA,NA,NA,NA,NA,NA,NA,gene19412,reference,478,TRUE,NA,11,1533,rna33254,0,3.1176513651316872e-9,0,1,FALSE,0
LOC101975916,Winter_high,Cold_high_EM,Cold_high_EM,Cold_high_EH,1.3895255196455807e-4,NA,NA,3.0970371129138084e-10,1.620501391319117e-10,3.321204802412729e-5,0.278459893390091,0.13581452292541651,gene19427,reference,126,FALSE,NA,2,1036,rna33273,0,1.620501391319117e-10,0,1,FALSE,0
BTN2A1_like,IBA_high,insig,insig,Unassigned,2.675217570655503e-4,NA,NA,0.7563497952974501,0.0033826208290315724,1.6318832066139068e-5,0.00887233394953207,1.4433527899852114e-4,gene19454,human_blastn,485,TRUE,NA,8,2702,rna33299,0,1.6318832066139068e-5,1,1,FALSE,0
Stk40,Cold_low_EL,Cold_low_EL,Cold_low_EM,Cold_low_EL,2.690769179466557e-8,0.1307312266533166,0.6512552798397432,9.759951456854424e-12,7.583983617202286e-9,3.671515964991621e-8,2.284466782414947e-4,3.91378646847555e-4,gene1953,reference,435,FALSE,NA,11,3619,rna3731,0,9.759951456854424e-12,0,1,FALSE,0
Smchd1,Cold_low_EL,insig,Cold_low_EL,insig,1.3557807932317967e-4,NA,NA,0.26407542701942716,2.2330597329891215e-4,0.3764671502825106,0.42414218495528594,0.7099304962572667,gene19583,reference,2002,FALSE,NA,48,7164,rna33428,0,1.3557807932317967e-4,0,1,FALSE,0
Znf770,Cold_low_EL,Cold_low_EM,Cold_low_EL,Cold_low_EL,1.6724899805871363e-6,NA,NA,3.513532287427376e-5,1.5096927905303742e-23,2.1628774038843847e-14,0.004190381910014553,0.0018839561545659295,gene19595,reference,701,FALSE,NA,2,4819,rna33444,0,1.5096927905303742e-23,0,1,FALSE,0
LOC110599375,Cold_high_EH,filtered,filtered,filtered,2.5736544350569144e-4,1.9863594160832612e-10,0.019190317295036556,NA,NA,NA,NA,NA,gene19599,reference,61,TRUE,NA,2,2004,TU48284,0,1.9863594160832612e-10,0,1,FALSE,1
Emc4,Cold_low_EM,insig,insig,insig,1.1753553458714599e-7,0.19357269062903906,0.006566354495255647,0.42387426208368034,0.9014823958020622,0.5046911868473065,0.019224581543039347,0.49669030531058533,gene19610,reference,183,FALSE,NA,6,2468,rna33467,0,1.1753553458714599e-7,0,1,FALSE,0
Snip1,Cold_low_EM,Cold_low_EM,Cold_low_EM,Cold_low_EM,8.389948416182613e-16,NA,NA,1.4061663314075854e-40,4.823160037925237e-34,3.573923914888888e-21,2.1851289540371338e-6,0.0011137044297915924,gene1962,reference,397,FALSE,NA,4,4799,rna3743,0,1.4061663314075854e-40,0,1,TRUE,0
Gnl2,SA_Low,insig,Winter_high,insig,1.8661840164006755e-7,0.126864158586372,0.6522393018462128,0.008946923457309536,3.832078245539842e-8,0.0028659997522743693,0.04388435272047529,6.126575465141475e-6,gene1964,reference,731,FALSE,NA,16,2488,rna3745,0,3.832078245539842e-8,0,1,TRUE,0
Med17,Cold_low_EM,insig,insig,insig,3.0601679988497666e-5,0.8730562565288807,0.10029233437703002,0.6010640414322946,0.001574481074615326,0.02534668146075987,6.785917717657152e-9,0.0017116267414750406,gene19670,reference,651,FALSE,NA,12,2440,rna33535,0,6.785917717657152e-9,0,1,FALSE,0
CUNH11orf54,Winter_low,Cold_high_EH,insig,insig,1.4071641166505367e-6,1.033947268328799e-4,0.25791783135333224,3.9115849998237935e-4,0.1364505036998672,0.050918729162357394,0.1689181976731267,0.002925593842847337,gene19671,reference,315,FALSE,NA,9,1139,rna33536,0,1.4071641166505367e-6,0,1,FALSE,0
Taf1d,Cold_low_EM,Cold_low_EM,Cold_low_EL,Cold_low_EM,3.3633966870939884e-19,NA,NA,1.1609292323660043e-5,5.367461639394035e-17,7.3868986961862484e-9,1.9980373329471125e-6,0.0014336185898507978,gene19672,reference,273,FALSE,NA,11,2283,rna33540,0,3.3633966870939884e-19,0,1,FALSE,0
Trim35,Winter_low,insig,insig,Winter_low,6.97593467622851e-4,NA,NA,0.052676567985830036,0.17113061083732897,1.2542443975129185e-6,9.974356391463294e-9,0.393654524061521,gene19684,reference,493,TRUE,NA,6,3296,rna33569,0,9.974356391463294e-9,0,1,FALSE,0
Adam2,Cold_high_EH,insig,insig,insig,1.5156243867041816e-4,NA,NA,0.017581102362604427,0.6149825718255713,0.9326719091022084,0.32597313744492956,0.028715409689828397,gene19690,reference,737,TRUE,NA,21,6528,rna33574,0,1.5156243867041816e-4,0,1,FALSE,0
LOC101974420,Cold_high_EH,filtered,filtered,filtered,7.320128063761181e-10,0.07373947021198853,0.037335866005278634,NA,NA,NA,NA,NA,gene19691,reference,444,TRUE,NA,12,1880,rna33575,0,7.320128063761181e-10,0,1,FALSE,0
Scara5,IBA_low,filtered,filtered,filtered,5.886616749615055e-13,0.509731150693643,0.7962020423824288,NA,NA,NA,0.010961094992567753,NA,gene19697,reference,429,TRUE,NA,8,3560,rna33587,0,5.886616749615055e-13,0,1,FALSE,0
OGA,IBA_low,IBA_low,IBA_low,insig,4.3081042059073037e-16,NA,NA,5.579369315144571e-9,2.008179357247314e-8,0.1783169462518538,3.098125422159887e-4,0.04911004010992395,gene19711,human_blastn,842,FALSE,NA,1,3474,rna33616,0,4.3081042059073037e-16,0,1,FALSE,0
Msra,Winter_low,insig,insig,insig,3.617697320112684e-4,0.005170793002141026,NA,0.00641978031223073,0.04484028325757316,0.0060289290998752024,0.2822200091026756,0.5685906609319937,gene19715,reference,231,FALSE,NA,6,2685,rna33627,0,3.617697320112684e-4,0,1,FALSE,0
Pinx1,Winter_high,insig,insig,insig,6.89451839885367e-4,NA,NA,0.9774538086595532,0.7012904074722246,0.5525605584046399,0.017528022223638483,8.739647744707269e-4,gene19722,reference,336,FALSE,NA,7,1355,rna33640,0,6.89451839885367e-4,0,1,FALSE,0
Mtmr9,Cold_low_EL,insig,insig,insig,1.0337362684349331e-8,2.871594530626724e-6,0.03662252381465673,0.0345217353032361,0.003598714531915554,0.031389295329468464,0.04583558666726633,0.32459370784899466,gene19725,reference,549,FALSE,NA,10,7513,rna33643,0,1.0337362684349331e-8,0,1,FALSE,0
Gata4,Cold_high_EM,filtered,filtered,filtered,2.2081454034230096e-11,NA,NA,NA,NA,NA,NA,NA,gene19729,reference,213,FALSE,NA,5,2048,rna33648,0,2.2081454034230096e-11,0,1,FALSE,0
Sept11,IBA_high,Winter_low,Cold_low_EL,Winter_low,2.122496728161108e-12,0.13647093772999136,1.3326611173425343e-5,1.426658942397459e-4,3.59313702873306e-15,4.887924999257232e-15,0.8238273724331596,0.203057122567021,gene19743,reference,432,FALSE,NA,11,5155,rna33670,0,3.59313702873306e-15,0,1,FALSE,0
Ccni,SA_high,insig,insig,insig,6.79956267217987e-13,NA,NA,0.0019444014150098517,0.13673634715496463,0.4686796819923719,0.21237272897506737,0.0012480950900858661,gene19744,reference,376,FALSE,NA,7,2434,rna33678,0,6.79956267217987e-13,0,1,FALSE,0
Inpp5b,IBA_low,Cold_low_EM,insig,Cold_low_EM,1.3273236664395602e-4,NA,NA,6.665032851923361e-6,0.10253626660734068,9.58318970959542e-8,0.1171855932167016,0.11690514001014318,gene1975,reference,994,FALSE,NA,24,3880,rna3760,0,9.58318970959542e-8,0,1,FALSE,0
Paqr3,Cold_low_EM,insig,insig,insig,1.0194496880853529e-4,4.8810487370355693e-4,0.18002493600511757,0.003686810521401161,0.0121093958697685,0.055450100911386246,0.0037208972525051747,0.1840702501142531,gene19755,reference,311,FALSE,NA,7,1403,rna33690,0,1.0194496880853529e-4,0,1,FALSE,0
Shpk,IBA_low,IBA_low,IBA_low,IBA_low,3.691431099273306e-4,NA,NA,2.545676500331841e-6,1.094422043892739e-4,1.1682496300125628e-4,0.7278171436877009,0.7333193555137224,gene19776,reference,476,FALSE,NA,7,2707,rna33714,0,2.545676500331841e-6,0,1,TRUE,0
Mybbp1a,IBA_high,insig,Winter_high,Winter_high,2.435471493762938e-6,0.01729569980911325,0.036269952425648955,0.016903508164112614,7.33152189225114e-4,6.8519459545099105e-6,7.889286578875106e-8,0.4863403879629437,gene19795,reference,1318,FALSE,NA,26,4356,rna33749,0,7.889286578875106e-8,0,1,FALSE,0
Mis12,Cold_low_EL,Cold_low_EM,Cold_low_EL,filtered,1.3555282480076668e-7,NA,NA,3.248021483984465e-5,8.253021274915529e-8,NA,5.461956625001164e-10,1.0694962874073134e-6,gene19817,reference,206,FALSE,NA,2,1391,rna33773,0,5.461956625001164e-10,0,1,FALSE,0
Rpain,Unassigned,Cold_low_EM,Cold_low_EM,Cold_low_EM,3.7746563167363013e-4,NA,NA,1.3295449844653753e-7,3.4510772346862653e-10,2.541228630081374e-13,0.22585902869771676,0.20520653315614673,gene19821,reference,253,FALSE,NA,6,2689,rna33784,0,2.541228630081374e-13,0,1,FALSE,0
Zfp3,Cold_low_EM,Cold_low_EL,Cold_low_EM,Cold_low_EM,3.7585755030417804e-7,4.357048797364153e-7,0.08956490812094889,1.8598816589446366e-29,4.9832201097417183e-20,3.466321440274544e-11,2.2253074077638595e-11,0.01695679193613673,gene19827,reference,540,FALSE,NA,2,1876,rna33795,0,1.8598816589446366e-29,0,1,FALSE,0
Inca1,SA_high,filtered,filtered,filtered,7.923740400229182e-7,NA,NA,NA,NA,NA,5.319202295962114e-4,3.2688287292958422e-6,gene19829,reference,233,FALSE,NA,7,1784,rna33799,0,7.923740400229182e-7,0,1,FALSE,0
Spag7,Cold_high_EH,Cold_high_EH,Cold_high_EH,Cold_high_EM,3.234687564870266e-4,NA,NA,1.17956976405051e-6,5.214149764544353e-18,9.949689834436618e-5,0.07638581779090496,0.0535321109845487,gene19831,reference,227,FALSE,NA,7,1127,rna33810,0,5.214149764544353e-18,0,1,FALSE,0
Akirin1,Cold_high_EM,insig,IBA_high,insig,7.815093289276742e-5,NA,NA,0.0012476595318233242,9.585613755635942e-11,0.020708662719300656,0.01663306200973058,0.1392224902367549,gene1987,reference,192,FALSE,NA,5,2211,rna3775,0,9.585613755635942e-11,0,1,FALSE,0
MFSD4B_gene19880,Winter_low,filtered,filtered,filtered,1.0265166896150492e-9,NA,NA,NA,NA,NA,0.4447996635161803,0.5967104084538375,gene19880,human_blastn,414,FALSE,NA,3,1777,rna33875,0,1.0265166896150492e-9,0,1,FALSE,0
MFSD4B_like_gene19882,Unassigned,Cold_low_EM,Cold_low_EM,Cold_low_EM,1.4338260607895167e-5,NA,NA,2.5354290820759732e-19,1.6321101016056459e-28,7.404679566996831e-17,0.012298995500408996,0.02642058490175924,gene19882,human_blastn,507,TRUE,NA,4,2626,rna33876,0,1.6321101016056459e-28,1,1,FALSE,0
Marcks,Winter_high,insig,Winter_low,insig,3.651304897807807e-5,NA,NA,0.32646157719424046,2.841082252925408e-7,0.007852267993701497,0.30925272753781075,0.0016183835698567748,gene19896,reference,227,FALSE,NA,3,3874,rna33902,0,2.841082252925408e-7,0,1,FALSE,0
Acmsd,Winter_low,filtered,filtered,filtered,3.344949997406061e-12,5.097665281835624e-28,0.005032526274766585,NA,NA,NA,NA,0.0017230220883448096,gene199,reference,336,FALSE,NA,10,1244,rna404,0,5.097665281835624e-28,0,1,FALSE,0
Pabpc4,Winter_high,IBA_high,IBA_high,IBA_high,7.210042999045575e-10,NA,NA,3.400029631670236e-5,1.1203613019692351e-8,9.177464032084025e-5,0.027644242625522116,0.5157006512326,gene1992,reference,660,FALSE,NA,15,2493,rna3809,0,7.210042999045575e-10,0,1,FALSE,0
Rnf125,Cold_low_EL,insig,insig,insig,1.5210554281272842e-4,6.3793101342712384e-9,0.018610005315243733,0.6740048956331607,0.07003499085980901,0.03632158160603624,0.9527150503480908,0.12003054324261594,gene19930,reference,232,FALSE,NA,6,4382,rna33959,0,6.3793101342712384e-9,0,1,TRUE,0
Ttr,Winter_low,insig,filtered,insig,4.321962409320759e-8,3.981049498206776e-19,0.014429087941418608,0.27417961556300074,NA,0.027159126903831758,NA,NA,gene19934,reference,147,FALSE,NA,4,603,rna33970,0,3.981049498206776e-19,0,1,FALSE,0
Rlim,Cold_low_EM,insig,IBA_high,insig,9.685359577295028e-5,6.572409310347031e-29,1.9116734331416026e-4,0.1083723767996699,8.230161308519572e-6,0.002034679385179682,0.07061456679525728,0.054531388011973284,gene19967,reference,611,TRUE,NA,5,7404,rna33998,0,6.572409310347031e-29,0,1,FALSE,0
LOC101977326,Cold_high_EH,filtered,insig,insig,7.629417528356542e-4,NA,NA,NA,0.002735451422502307,0.0017941687719787431,6.9416867090680324e-9,2.4764316460129404e-11,gene20007,reference,601,FALSE,NA,16,5354,rna34038,0,2.4764316460129404e-11,0,1,FALSE,0
Acad8,Winter_low,insig,insig,filtered,3.697334221062309e-4,0.10529961052293688,6.883896488629957e-9,0.3146329306463843,0.09515347018036259,NA,1.328343862921661e-8,0.009838629926450172,gene20009,reference,502,FALSE,NA,12,1781,rna34040,0,6.883896488629957e-9,0,1,FALSE,0
Mfsd2a,IBA_low,insig,insig,insig,6.830760121083979e-6,4.2156707436969104e-4,1.2463748880813398e-12,0.06125854574255127,0.01473102990907987,0.18137677806426342,NA,0.5715102216364992,gene2002,reference,529,FALSE,NA,14,2057,rna3822,0,1.2463748880813398e-12,0,1,FALSE,0
Fam13a,Cold_low_EM,insig,Cold_low_EL,insig,7.018056391975688e-13,1.7273056886267358e-31,NA,0.010680219195486167,2.497228420576108e-5,0.04891171926761888,0.4417676276463978,5.864851617974325e-6,gene20035,reference,799,TRUE,NA,19,4574,rna34089,0,1.7273056886267358e-31,0,1,TRUE,0
Ddc,Winter_low,filtered,insig,insig,7.106447802514673e-6,NA,NA,NA,0.15027491483905087,0.6884681954732946,0.13266944243574863,0.18196718275288815,gene20049,reference,432,FALSE,NA,13,1523,rna34111,0,7.106447802514673e-6,0,1,FALSE,0
Rlf,Cold_high_EL,insig,insig,insig,3.61875671446374e-5,5.951592311882039e-7,2.2337594229718683e-4,0.080579547146125,0.005653987862305254,0.1781780811442615,0.0023140186238730757,0.6232462207776104,gene2006,reference,1184,FALSE,NA,9,3562,rna3832,0,5.951592311882039e-7,0,1,TRUE,0
Smarcad1,Cold_low_EM,insig,Cold_low_EL,Cold_low_EM,8.435602363133611e-9,2.681513319978732e-10,0.18185653391410217,0.10608154955550768,3.1821200183875175e-11,1.1113537820568616e-4,0.7482840064943991,0.02227367532941991,gene20064,reference,1027,FALSE,NA,24,5221,rna34127,0,3.1821200183875175e-11,0,1,TRUE,0
Hpgds,SA_Low,insig,insig,insig,1.0277603850433511e-5,NA,NA,0.1080205563435769,0.6576175727023674,0.378640137556077,0.1401435097312182,0.9796372187899024,gene20065,reference,199,FALSE,NA,7,2020,rna34131,0,1.0277603850433511e-5,0,1,FALSE,0
Pdlim5,Cold_low_EM,insig,insig,insig,4.937332925856482e-4,0.204819884497669,0.5386552982520204,0.006399067607320534,0.35143734636053725,0.9959660959633929,0.44160712753379144,0.21734624113516823,gene20067,reference,625,TRUE,NA,17,5431,rna34140,0,4.937332925856482e-4,0,1,FALSE,0
Mtmr6,Cold_low_EM,insig,insig,insig,1.4411429897612696e-4,0.21746042164239507,0.9550577238526926,0.8019468149872325,0.0027818671718090543,0.014114327018025266,0.09724359293898417,1.0839833070291855e-9,gene20078,reference,621,FALSE,NA,14,4026,rna34165,0,1.0839833070291855e-9,0,1,FALSE,0
Lrba,IBA_low,insig,insig,insig,2.6178313060123466e-31,0.07150139109915689,0.16621926929652497,0.09348354590657841,0.0011647244371837191,0.06367918419233186,2.9154238343598335e-13,0.008219629540104688,gene20090,reference,2864,FALSE,NA,57,10494,rna34194,0,2.6178313060123466e-31,0,1,FALSE,0
Wdr77,IBA_high,insig,Winter_high,Winter_high,3.3392010353857015e-5,NA,NA,0.010587955361739693,5.895282308080607e-4,7.623791997041244e-7,0.6163304693059434,5.923900524313828e-5,gene20111,reference,342,FALSE,NA,10,1754,rna34230,0,7.623791997041244e-7,0,1,FALSE,0
Smim10,Winter_low,insig,insig,insig,8.907074236400146e-8,NA,NA,0.13435971951184494,0.016863895658614597,0.47021358934347873,0.010087374109016252,0.626368352194698,gene20162,reference,161,FALSE,NA,2,2825,rna34311,0,8.907074236400146e-8,0,1,FALSE,0
Fam122b,IBA_low,insig,insig,insig,2.645368080474906e-5,NA,NA,0.07441900745277506,0.1518427848534869,0.0010864009297198419,0.2426634169888723,0.1638080766363964,gene20168,reference,275,FALSE,NA,10,2006,rna34323,0,2.645368080474906e-5,0,1,FALSE,0
Phf6,Cold_low_EL,Cold_low_EH,Cold_low_EL,insig,2.804178897020388e-5,NA,NA,6.537665006408135e-10,9.339059790989086e-6,0.02621000316692468,0.03390743475705955,0.783721553009373,gene20172,reference,366,FALSE,NA,11,3941,rna34331,0,6.537665006408135e-10,0,1,FALSE,0
Gpc4,Cold_high_EM,insig,insig,insig,3.6370240979565595e-6,6.234643679960881e-22,0.027910408307603336,0.007239831586043831,0.008229435347871518,0.018784065623758672,0.6236331968334445,0.027452217120543784,gene20179,reference,556,FALSE,NA,9,4114,rna34336,0,6.234643679960881e-22,0,1,FALSE,0
Cited4,Winter_low,filtered,filtered,filtered,3.9385626286442726e-5,NA,NA,NA,NA,NA,0.21283640099190979,0.11520911015709845,gene2019,reference,97,TRUE,NA,2,1057,rna3852,0,3.9385626286442726e-5,0,1,FALSE,0
Angptl3,Winter_low,filtered,filtered,filtered,2.5735434680408675e-9,6.54171315468834e-11,0.006993886203315733,NA,NA,NA,NA,NA,gene20191,reference,460,FALSE,NA,7,1850,rna34357,0,6.54171315468834e-11,0,1,FALSE,0
Ctps1,IBA_high,IBA_high,insig,Unassigned,1.2036205365069583e-5,NA,NA,1.7588939308054943e-4,0.001808882957458165,9.747092585914834e-5,2.84170260513663e-6,0.6295420932737635,gene2020,reference,477,FALSE,NA,15,2349,rna3853,0,2.84170260513663e-6,0,1,FALSE,0
Scmh1,Winter_low,insig,insig,insig,7.277968663868808e-31,NA,NA,0.010822233673904015,0.09217342419517302,0.4447717047901794,0.004158685647237639,0.8223429002029206,gene2022,reference,675,FALSE,NA,15,3183,rna3855,0,7.277968663868808e-31,0,1,FALSE,0
Vasn,Cold_high_EM,insig,insig,insig,3.397899330778361e-6,1.437534525106207e-18,0.31886104666562404,0.33573861173681663,0.04877300495849359,0.10755581669573555,5.473378655378631e-19,0.5691527592519406,gene20221,reference,674,FALSE,NA,2,2635,rna34407,0,5.473378655378631e-19,0,1,FALSE,0
Slx4,IBA_high,insig,insig,insig,9.300283093824554e-6,NA,NA,0.6472271222532092,0.7517319999157882,0.6453210491964045,0.5046613454517024,0.29215623401331464,gene20230,reference,1632,FALSE,NA,15,6011,rna34425,0,9.300283093824554e-6,0,1,FALSE,0
