unique_gene_symbol,hy_LRT_padj,fore_LRT_padj,med_LRT_padj,adr_LRT_padj,liv_LRT_padj,kid_LRT_padj,cluster_f,cluster_h,cluster_m,gene_id,source,orf_len,exons,rna_len,novel,min_sig,domains,br_expr,nonbr_expr,transcript_id,majiq_directed
Enoph1,1.0194418590956045e-4,5.527293852905872e-4,0.031662858906258605,0.011681371560798086,0.7987483033063963,0.34996602189039727,Unassigned,Winter_high,insig,gene21767,reference,261,6,1922,0,1.0194418590956045e-4,0,1,1,rna36876,0
Hnrnpdl,0.01893998540894483,3.683047318435288e-4,0.04740460819195344,0.002522634524743851,2.2589711255247865e-7,1.7864080832472377e-7,Unassigned,insig,insig,gene21768,reference,420,9,1723,0,3.683047318435288e-4,0,1,1,rna36880,0
Hnrnpd,0.0029586523696397073,8.970763711289625e-5,8.015433928544978e-4,0.24268067872011584,5.1281534864724276e-11,0.08008538523980074,Cold_high_EM,insig,Cold_high_EL,gene21769,reference,344,10,1391,0,8.970763711289625e-5,0,1,1,rna36882,0
Rnf130,1.3341051218654146e-11,1.0086054677709385e-13,1.043966189036594e-12,0.1637920911784456,0.7968399002183272,0.04722604483722317,Cold_low_EH,Cold_low_EH,Cold_low_EM,gene21785,reference,318,7,1136,0,1.0086054677709385e-13,0,1,1,rna36905,0
Sqstm1,9.902043213705515e-20,2.72347694015869e-10,1.3069726937918826e-14,1.0077554233474394e-17,7.36383446552968e-5,2.8115169467066065e-11,IBA_high,IBA_high,Unassigned,gene21788,reference,440,8,2027,0,9.902043213705515e-20,0,1,1,rna36916,0
Maml1,2.966146562354349e-10,2.694572987009795e-9,9.535698770352133e-9,0.030841924955600536,0.3928764807990347,0.22945515851975248,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene21791,reference,1024,5,7429,0,2.966146562354349e-10,0,1,1,rna36920,0
Canx,1.702962082391234e-5,8.447542183301865e-5,1.0574186451791385e-5,1.1579172304312334e-4,0.0010225496997021467,0.4761174473528109,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene21792,reference,647,15,4263,0,1.0574186451791385e-5,0,1,1,rna36921,0
ZNF354C,8.853079482204717e-32,7.557372641266595e-17,1.0310135062884975e-15,0.04506279981454542,NA,0.02258645734327269,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene21797,human_blastn,861,5,2974,0,8.853079482204717e-32,0,1,1,rna36933,0
ZNF354B_containing,3.0066367303339665e-8,1.2096657154944016e-9,5.6160767135427874e-8,8.657804815807557e-6,5.915141116459402e-7,9.158191582815408e-4,Cold_low_EM,Cold_low_EL,Cold_low_EM,gene21801,human_blastn,1338,11,5725,0,1.2096657154944016e-9,1,1,1,rna36942,0
Dcaf8,5.2492622684555535e-8,1.4425573357568263e-5,2.3975132770441542e-6,0.18420240518110542,0.8220251646883096,0.017874882836384345,Cold_high_EH,Cold_high_EH,Cold_high_EM,gene21815,reference,576,13,4006,0,5.2492622684555535e-8,0,1,1,rna36957,0
Pea15,9.48134235355763e-8,1.1785424296771656e-4,4.677246880292427e-20,4.8408523958296646e-5,0.006379554753172205,0.06937812839052193,IBA_low,Winter_low,Winter_low,gene21816,reference,130,5,2565,0,4.677246880292427e-20,0,1,1,rna36959,0
Pigm,1.4319702349543274e-12,6.119785448933267e-13,4.4146633649401315e-5,0.0033399179148838583,0.787796739956687,0.242590437995721,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene21824,reference,423,1,2033,0,6.119785448933267e-13,0,1,1,rna36975,0
N4bp1,0.01749032602310627,9.375289346676546e-12,4.281253892148625e-4,0.571025935680639,0.5771540341853396,0.21603433514649795,Cold_low_EL,insig,Cold_low_EM,gene2183,reference,807,6,5604,0,9.375289346676546e-12,0,1,1,rna4136,0
Map2k3,2.384721253217695e-9,4.158455348881895e-6,2.1057007699014008e-6,0.45378305910295125,0.0020097068551024324,0.008143974361951935,Cold_low_EL,Cold_low_EM,Cold_low_EL,gene21879,reference,347,12,2264,0,2.384721253217695e-9,0,1,1,rna37029,0
Flcn,0.013763110926662112,5.1924892502601385e-5,0.09970810645833572,0.010603240801442183,0.018937494173805657,0.08459504110496725,Cold_low_EL,insig,insig,gene21887,reference,579,13,2853,0,5.1924892502601385e-5,0,1,1,rna37043,0
Rasd1,1.2288690736232056e-25,6.0470473777092065e-16,2.7056923556853993e-5,1.587606293119377e-10,0.003916028114556409,7.208921922147978e-8,Cold_low_EL,Cold_low_EL,Cold_low_EL,gene21891,reference,280,2,2592,0,1.2288690736232056e-25,0,1,1,rna37051,0
Rai1,0.003611595203152696,1.612051818418414e-4,0.41195129865675056,0.06092783161420956,0.049625100535304396,0.680721739214191,Cold_low_EL,insig,insig,gene21893,reference,1928,5,7459,0,1.612051818418414e-4,0,1,1,rna37056,0
Gid4,1.5107461682516728e-12,1.1873383495719585e-9,3.5178368971537584e-15,3.220868921636215e-5,2.3417980670454293e-11,3.3279529424139343e-6,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene21898,reference,159,6,3740,0,3.5178368971537584e-15,0,1,1,rna37070,0
Hs6st1,3.902357368491375e-4,4.392923400750069e-4,0.11048092361333967,0.9773322998465577,1.1840239182281042e-6,0.9332754816313081,Unassigned,Unassigned,insig,gene219,reference,329,2,3266,0,3.902357368491375e-4,0,1,1,rna431,0
Heatr3,2.2749905633090448e-14,9.81068544628036e-18,2.6585704594164607e-8,5.132420767051293e-15,8.560618174062563e-9,4.320183028319876e-6,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene2190,reference,678,15,3233,0,9.81068544628036e-18,0,1,1,rna4145,0
Alkbh5,5.34600440779332e-13,4.868188102945404e-8,0.0012961299255807356,0.001060779145552785,0.062340463325822604,0.7465145789640478,IBA_high,IBA_high,insig,gene21901,reference,394,4,4752,0,5.34600440779332e-13,0,1,1,rna37073,0
Flii,1.1156771548137033e-5,3.160882374579356e-4,0.2543844728480634,0.018078332803868422,2.220890453403765e-5,0.010129720960937933,IBA_high,IBA_high,insig,gene21903,reference,1280,29,4352,0,1.1156771548137033e-5,0,1,1,rna37076,0
Smcr8,6.940351004685025e-12,3.2176359831777277e-13,0.005182486327851438,4.3538649607883633e-4,0.006991152766013462,0.2183275651948691,IBA_high,IBA_high,insig,gene21906,reference,937,2,7678,0,3.2176359831777277e-13,0,1,1,rna37082,0
Pggt1b,5.800335406603474e-9,1.7535346343688668e-6,7.544605199424168e-10,0.1551709509179089,5.5294206274438634e-5,0.004334775114149425,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene21915,reference,390,9,2721,0,7.544605199424168e-10,0,1,1,rna37088,0
Siae,0.031353303380335,2.019802062427257e-6,0.04992236634311067,0.044435089419760834,2.6878679545300845e-4,0.06234690286154333,Cold_high_EH,insig,insig,gene21994,reference,517,10,5353,0,2.019802062427257e-6,0,1,1,rna37165,0
Sall1,2.5750771688821826e-9,4.7951929308346164e-15,1.5680070634829026e-10,NA,5.381964758768646e-4,0.1210174670531619,Cold_low_EH,Cold_low_EH,Cold_low_EH,gene2200,reference,1313,3,4545,0,4.7951929308346164e-15,0,1,1,rna4167,0
Ccdc15,0.12754966128908415,6.28381624930337e-6,0.40172139730015793,0.0013131480680834788,0.42061434186066143,0.00296606106545851,IBA_low,insig,insig,gene22003,reference,762,15,2721,0,6.28381624930337e-6,0,1,1,rna37193,0
Fez1,0.0012733981317366357,2.246174097305264e-6,0.00271944175588923,0.21950150687284467,NA,NA,Cold_high_EH,insig,insig,gene22010,reference,219,9,1339,0,2.246174097305264e-6,0,1,1,rna37213,0
Stt3a,2.190187051437361e-6,3.7817942569391764e-6,0.0012385086140187843,0.5450056554182883,0.7479422925249172,0.9294114680904245,IBA_high,IBA_high,insig,gene22012,reference,705,18,2467,0,2.190187051437361e-6,0,1,1,rna37215,0
Znf2,1.3405429165938552e-6,1.0372576454481467e-8,4.880575349827771e-11,5.090610433197625e-11,5.111510744518939e-7,5.435391209359548e-6,Cold_low_EM,Cold_low_EM,Cold_low_EL,gene22017,reference,1009,11,4518,0,4.880575349827771e-11,0,1,1,rna37223,0
Stard7,2.3451590754795506e-12,1.4389806194949644e-5,1.1498940966076617e-8,0.9404138285582996,6.2928506884725285e-9,0.8496348085080541,Unassigned,Winter_high,Winter_high,gene22025,reference,373,8,3121,0,2.3451590754795506e-12,0,1,1,rna37237,0
SNRNP200,5.673473652985786e-14,2.1914584927921303e-4,9.306457139608816e-6,2.831820888782047e-4,7.319642065392206e-4,0.23763135860240134,Winter_high,Cold_high_EH,Cold_high_EH,gene22029,human_blastn,2136,45,6775,0,5.673473652985786e-14,0,1,1,rna37241,0
Lman2l,0.09553658678596656,5.349580831718616e-7,0.00848767061999484,2.3384175478287886e-8,0.19456323430729475,2.313279140687615e-6,Cold_low_EL,insig,insig,gene22041,reference,359,9,2389,0,5.349580831718616e-7,0,1,1,rna37258,0
Cnnm4,5.771687360105144e-22,7.550559874956505e-16,4.863572045169718e-10,0.00122182094926692,4.702493797575498e-4,0.0036015324655348365,Cold_low_EL,Cold_low_EM,Cold_low_EM,gene22042,reference,753,8,4381,0,5.771687360105144e-22,0,1,1,rna37261,0
Sema4c,2.046363261040917e-12,3.2964551719350774e-4,2.0208699768567166e-4,0.08864149331458149,0.020900911551515845,0.11561785006816265,Winter_low,Winter_low,Cold_low_EM,gene22046,reference,831,14,4569,0,2.046363261040917e-12,0,1,1,rna37267,0
COX5B_like_gene22048,1.2252784958441586e-15,5.245445704175484e-5,9.095874286489471e-4,0.0361953618279983,0.9794497092835313,0.8137291359313191,Cold_high_EM,Cold_high_EH,Cold_high_EM,gene22048,human_blastn,129,4,679,0,1.2252784958441586e-15,1,1,1,rna37271,0
Rbl2,9.020579293907584e-21,5.10712711049028e-14,9.08924894623387e-14,0.0010794532461558392,7.910662816550106e-7,0.01733199810255709,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene2208,reference,1140,22,5059,0,9.020579293907584e-21,0,1,1,rna4184,0
Mterf4,1.1687065800244765e-8,2.5619561053192403e-07,0.009101332446778075,0.5396522947723394,0.0076605806105278455,0.08436521984734084,Cold_high_EH,Cold_high_EM,insig,gene22085,reference,339,4,1296,0,1.1687065800244765e-8,0,1,1,rna37332,0
Sned1,0.1496916605882709,6.67551903493038e-7,0.03978435143264517,0.4388250154630747,0.6838993321033242,0.0419740792397971,Unassigned,insig,insig,gene22086,reference,1414,29,9869,0,6.67551903493038e-7,0,1,1,rna37334,0
Gpc1,0.20447119450314036,1.3293996711141317e-6,0.21766828702781882,0.10226764186781699,0.1688329272390204,0.8310086146488442,Unassigned,insig,insig,gene22097,reference,366,5,3300,0,1.3293996711141317e-6,0,1,1,rna37359,0
Rpgrip1l,4.171955924735486e-5,7.57578329163978e-5,0.25001431115911177,6.553438089341713e-5,NA,0.6609324500690371,Cold_low_EM,Cold_low_EL,insig,gene2210,reference,1285,27,7240,0,4.171955924735486e-5,0,1,1,rna4192,0
Hdac4,1.4027287637169396e-32,2.0568321985014252e-24,4.154819956573001e-5,3.45296973973452e-6,1.1220124561524336e-4,1.7865542020599167e-4,Cold_low_EL,Cold_low_EM,Cold_low_EM,gene22108,reference,1089,26,7846,0,1.4027287637169396e-32,0,1,1,rna37372,0
Enox1,7.802751798904133e-5,1.260308204433144e-5,0.0020436860715409453,NA,NA,0.4684565601369679,Unassigned,Unassigned,insig,gene22117,reference,643,16,3160,0,1.260308204433144e-5,0,1,1,rna37383,0
Vwa8,8.748561753407069e-8,1.7530446582579735e-12,0.004475279262101262,0.02624369896668403,0.6274269201003889,0.37903040259267,IBA_low,IBA_low,insig,gene22125,reference,1039,26,3483,0,1.7530446582579735e-12,0,1,1,rna37399,0
Mfsd14a,3.8795504250732305e-16,6.374243502714775e-7,7.541101738500056e-20,0.02634695360323977,0.005609715360753266,0.07566457263215651,Unassigned,Cold_low_EM,Cold_low_EH,gene22129,reference,490,12,2758,0,7.541101738500056e-20,0,1,1,rna37404,0
Sass6,4.5786211898192736e-14,4.475891797002809e-6,5.1285326283529134e-26,NA,NA,NA,Cold_low_EH,Cold_low_EH,Cold_low_EH,gene22130,reference,657,17,2967,0,5.1285326283529134e-26,0,1,0,rna37405,0
Trmt13,1.6253368393596434e-4,5.192262417540441e-9,4.820744666813602e-10,0.010323182770395168,0.013667142615300104,0.35190994538587606,IBA_low,Unassigned,Winter_low,gene22131,reference,480,11,2215,0,4.820744666813602e-10,0,1,1,rna37406,0
Rac1,0.1728101811807381,2.415757320092495e-5,0.054933548548070046,0.003975313310326728,0.09169637648360318,0.12441081497943854,Cold_high_EH,insig,insig,gene22163,reference,192,5,2115,0,2.415757320092495e-5,0,1,1,rna37451,0
Usp42,5.228996121447764e-16,7.324037754510929e-8,0.0011396280843834568,0.23252008348709918,0.3511526879663988,0.4750458156908294,Cold_low_EM,Cold_low_EM,insig,gene22168,reference,1331,15,4682,0,5.228996121447764e-16,0,1,1,rna37457,0
Eif2ak1,6.284265888687505e-6,9.28727253585097e-6,3.046339165622068e-4,0.014075942321150422,3.6359599415924714e-5,0.21613456760277688,Cold_high_EH,Winter_high,Winter_high,gene22169,reference,623,15,3063,0,6.284265888687505e-6,0,1,1,rna37458,0
Aimp2,0.0041882167589964905,5.771040845890554e-4,0.03056689602021031,0.9654325425147018,9.831565807637614e-5,0.25437001588171754,IBA_high,insig,insig,gene22171,reference,280,4,1094,0,5.771040845890554e-4,0,1,1,rna37460,0
Ccz1,0.0017772275193344744,1.5121905969303393e-4,0.006123944639057119,0.5616526978044826,0.6132627044385554,0.10916416989037132,Cold_high_EH,insig,insig,gene22174,reference,482,15,1827,0,1.5121905969303393e-4,0,1,1,rna37465,0
Bri3,2.8211424812210756e-7,4.308283763917361e-8,0.0072464119473299145,0.8255642286884143,2.3162318375208676e-5,0.42810444417654,Unassigned,Winter_high,insig,gene22179,reference,120,3,629,0,4.308283763917361e-8,0,1,1,rna37471,0
Mmp2,5.288851238491605e-5,3.151217261107228e-4,0.11775916494484644,0.08643185596464158,2.6687161802433668e-6,0.35306569693470674,Unassigned,Unassigned,insig,gene2218,reference,662,13,3043,0,5.288851238491605e-5,0,1,1,rna4202,0
Smurf1,1.0186351350371816e-11,1.1283646250490464e-8,3.9391919390392274e-8,0.15216492890490743,0.09519544947032109,0.29112997865605383,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene22184,reference,721,17,5249,0,1.0186351350371816e-11,0,1,1,rna37488,0
Arpc1b,9.12386360394603e-14,4.982169110946688e-6,0.0016158731250358674,0.2403635614353087,2.5854214601858638e-6,5.432732819650752e-6,Unassigned,Unassigned,insig,gene22189,reference,372,10,1549,0,9.12386360394603e-14,0,1,1,rna37494,0
Ptcd1,1.52439026294936e-20,3.9641477728573335e-14,3.032481005977919e-8,4.376102467062302e-4,2.2851994418281743e-4,0.005078202243172763,Cold_low_EL,Cold_low_EL,Cold_low_EM,gene22191,reference,704,9,2761,0,1.52439026294936e-20,0,1,1,rna37500,0
Atp5j2,2.044859044666344e-11,2.1085316107254693e-5,0.0230770161637466,0.38361309240793834,0.27632527035321136,0.6334638976361474,Cold_high_EH,Cold_high_EH,insig,gene22194,reference,88,4,476,0,2.044859044666344e-11,0,1,1,rna37507,0
Zkscan5,5.408726383214231e-4,5.315516748408438e-4,0.01873879347772965,0.005904330367665811,0.04091072494378796,0.915005482902352,IBA_high,Cold_low_EL,insig,gene22199,reference,834,7,4292,0,5.315516748408438e-4,0,1,1,rna37515,0
Znf655,3.35828199906578e-15,5.262935209649772e-5,0.1048880840406111,8.820257262422177e-8,0.004225152990342078,0.1743653158314409,IBA_high,IBA_high,insig,gene22200,reference,615,6,6064,0,3.35828199906578e-15,0,1,1,rna37528,0
Huwe1,0.013629579475512377,3.2363148976994303e-4,0.8705989472872927,0.21611642061180616,0.5668512878849185,0.5062740955280663,Unassigned,insig,insig,gene22214,reference,4419,85,14142,0,3.2363148976994303e-4,0,1,1,rna37585,0
Phf8,9.943318418357371e-11,9.623184275020091e-6,0.0030586241743741933,0.007500662539429162,0.034162445362183214,0.002227698948825421,Cold_low_EL,Cold_low_EL,insig,gene22216,reference,1024,22,6844,0,9.943318418357371e-11,0,1,1,rna37589,0
Wnk3,0.003657267642513543,5.457445211563645e-4,0.6452832489386153,NA,NA,NA,Unassigned,insig,insig,gene22220,reference,1792,23,10374,0,5.457445211563645e-4,0,1,0,rna37595,0
Fgd1,5.115797342582451e-4,7.241769429869832e-4,0.07189285813508962,0.3414216256068504,0.022299080397582587,0.3216969186507114,Cold_low_EL,Winter_low,insig,gene22224,reference,792,18,3451,0,5.115797342582451e-4,0,1,1,rna37598,0
CES1_like_gene2223,7.745230142271776e-7,7.343639795766257e-5,1.1599639565619808e-5,9.410403072191299e-4,0.20503442707046896,0.9480536694727245,Unassigned,Winter_low,IBA_low,gene2223,human_blastn,567,14,1959,0,7.745230142271776e-7,1,1,1,rna4212,0
Tro,0.005212729262287037,3.8453364812428303e-4,5.511454627467384e-5,8.957845634573333e-4,NA,NA,Unassigned,insig,Unassigned,gene22231,reference,1575,13,5080,0,5.511454627467384e-5,0,1,1,rna37603,0
Tet2,5.1936564350529956e-30,3.2121789512598434e-25,1.8134253840064516e-10,0.13067245049146917,0.052245060850533084,0.026368138866014246,Cold_low_EM,Cold_low_EH,Cold_low_EM,gene22244,reference,2010,11,9791,0,5.1936564350529956e-30,0,1,1,rna37622,0
Nrbf2,1.4505087074949692e-16,6.714805094751147e-13,5.047210272344437e-10,5.770762985618931e-31,1.6722072787605477e-6,0.18871965227686904,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene22251,reference,287,4,1892,0,1.4505087074949692e-16,0,1,1,rna37631,0
EAPP_gene22256,0.08435926482474937,2.4078845562089448e-5,0.009258079876009184,3.586366938383181e-4,0.15938759033509328,0.0021683162390866975,Cold_high_EH,insig,insig,gene22256,human_blastn,285,2,1159,0,2.4078845562089448e-5,0,1,1,rna37635,0
Sun1,4.633603248801508e-21,3.1390715425528296e-17,2.4090593222122017e-12,0.36566934374581517,0.14121605280846153,0.07472328216721974,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene22267,reference,919,23,4236,0,4.633603248801508e-21,0,1,1,rna37644,0
Get4,8.288718260596615e-6,1.0120239623257274e-4,0.04141269895808949,0.001920529830675928,1.2610190390823033e-12,0.018015989361590226,Unassigned,Cold_high_EH,insig,gene22268,reference,326,9,2124,0,8.288718260596615e-6,0,1,1,rna37653,0
CUNH7orf50,0.003583980719239296,1.88052402245663e-4,0.8646749766637138,0.059475851739219064,3.151119474508081e-4,0.9927099978808427,Winter_low,insig,insig,gene22272,reference,194,5,1201,0,1.88052402245663e-4,0,1,1,rna37658,0
Zfand2a,0.0027447465283997738,8.162664985007417e-4,7.489460997040794e-7,1.0860503266702738e-9,7.385929290215914e-4,4.179891231841689e-10,Winter_high,insig,Winter_high,gene22276,reference,162,7,1817,0,7.489460997040794e-7,0,1,1,rna37663,0
Mafk,2.091945288327808e-6,3.351543695445174e-9,2.755377510521449e-9,4.905246857425011e-10,0.5675630018388699,0.04599612831809778,Cold_low_EL,Cold_low_EM,Cold_low_EM,gene22279,reference,156,2,3196,0,2.755377510521449e-9,0,1,1,rna37666,0
Elfn1,0.4348999539939967,3.1212777439562494e-5,0.3077898268694815,3.1867451815551726e-4,NA,NA,Unassigned,insig,insig,gene22283,reference,827,3,3320,0,3.1212777439562494e-5,0,1,1,rna37671,0
Osbp2,0.09510976031747931,7.078414178929674e-4,1.4343798646027898e-5,0.016169833287799015,NA,0.03189790555127999,Cold_low_EH,insig,Winter_low,gene22287,reference,660,13,3466,0,1.4343798646027898e-5,0,1,1,rna37679,0
Morc2,6.366064338686029e-6,4.142782913673438e-5,4.313866475909037e-9,2.5253092221604647e-4,1.7328511006498243e-4,0.06314023991759352,Cold_low_EL,Cold_low_EM,Cold_low_EL,gene22288,reference,1032,26,4480,0,4.313866475909037e-9,0,1,1,rna37685,0
TUG1_containing,1.2376627517917707e-9,1.728090412925189e-5,3.121334165258967e-12,7.834707544319788e-4,0.04352487911004632,0.1421314876791356,Cold_low_EM,Cold_low_EL,Cold_low_EL,gene22289,human_blastn,87,2,3704,0,3.121334165258967e-12,0,1,1,rna37686,0
Selenom,0.002884999276889027,8.267728017680625e-4,0.015982554161307713,0.7637625840463835,NA,0.5385273441819267,Cold_high_EM,insig,insig,gene22292,reference,74,5,887,0,8.267728017680625e-4,0,1,1,rna37688,0
Rnf185,4.664286124125113e-5,9.084039976113537e-5,6.389243739140543e-9,2.9671450145301392e-5,0.031899295119744785,4.6093388685554935e-4,Winter_high,IBA_high,Winter_high,gene22295,reference,192,7,3118,0,6.389243739140543e-9,0,1,1,rna37692,0
Limk2,8.591605995938947e-36,1.5375345619536897e-5,0.0015954130148540877,0.7917510738804141,2.3111949671267653e-6,0.733999418129616,IBA_high,IBA_high,insig,gene22296,reference,672,17,3698,0,8.591605995938947e-36,0,1,1,rna37696,0
Pik3ip1,1.063455224069602e-9,2.4991514238612147e-4,1.2607220836614955e-9,0.13755975492951808,7.628658886844752e-4,0.2274340631684543,Cold_low_EL,Cold_low_EL,Unassigned,gene22297,reference,106,4,2216,0,1.063455224069602e-9,0,1,1,rna37698,0
Ammecr1l,0.008553720243318338,2.4097809052209203e-5,0.0021192957218266638,8.612463505365025e-5,0.8154365801546841,5.128758233110652e-9,Cold_low_EL,insig,insig,gene223,reference,310,8,4867,0,2.4097809052209203e-5,0,1,1,rna441,0
Pisd,0.006190300944072183,8.732803554423372e-5,0.0014207740726790926,4.227289507472352e-4,1.3408020169929793e-4,6.626078993260954e-5,Cold_low_EM,insig,insig,gene22302,reference,419,8,2674,0,8.732803554423372e-5,0,1,1,rna37711,0
Prr14l,1.9009986484494717e-14,1.3735807708087944e-10,0.6422603254278267,0.43408585664728155,0.1674205015252482,0.31920555852531496,Cold_high_EL,Cold_high_EL,insig,gene22303,reference,2057,9,7341,0,1.9009986484494717e-14,0,1,1,rna37717,0
Amfr,0.2771354677403019,4.008581885819991e-5,0.14394207157756872,0.2579408446360842,0.03227374295092929,0.5476726754339566,Unassigned,insig,insig,gene2232,reference,548,13,2979,0,4.008581885819991e-5,0,1,1,rna4223,0
Adra1a,0.024063564496994084,7.71622472852581e-6,0.9799573098625951,NA,1.254684731611763e-4,0.8846785183733612,Unassigned,insig,insig,gene22320,reference,466,3,7461,0,7.71622472852581e-6,0,1,1,rna37739,0
Wwtr1,1.2036537242938484e-10,1.5353451831280202e-5,0.0028200924435442137,0.41415554242951763,0.22428441601898602,0.06234690286154333,Unassigned,IBA_high,insig,gene22340,reference,403,7,4850,0,1.2036537242938484e-10,0,1,1,rna37775,0
Commd2,5.378255544345718e-4,4.6997656642831244e-4,0.1028885134599296,0.11249078127161452,0.5835674555576266,0.8751640095830955,Unassigned,Cold_low_EL,insig,gene22342,reference,173,4,2607,0,4.6997656642831244e-4,0,1,1,rna37779,0
FUS_like,0.008258969050012017,4.143756517679651e-4,0.3898985495986936,0.00444614109434538,5.973704269608504e-12,0.466600444212137,Cold_high_EL,insig,insig,gene22346,human_blastn,432,4,1668,0,4.143756517679651e-4,1,1,1,rna37784,0
Eif2a,3.402789469798759e-10,1.3550164971938508e-9,1.14382887731908e-4,3.377348018771878e-8,5.804608027703318e-7,3.2021828906019472e-9,Cold_high_EH,Cold_high_EM,Winter_high,gene22348,reference,585,14,2152,0,3.402789469798759e-10,0,1,1,rna37789,0
Selenot,0.0010537281384333504,9.08020209240907e-4,0.0017830499289109565,0.001628836404243713,0.0019672818017642847,0.48629596386030816,Winter_high,insig,insig,gene22349,reference,161,6,3153,0,9.08020209240907e-4,0,1,1,rna37791,0
Med12l,2.1701643177287353e-4,6.75300690538781e-5,0.9664381675849084,0.6559091566813887,NA,NA,Cold_low_EM,Cold_low_EL,insig,gene22357,reference,2176,45,6919,0,6.75300690538781e-5,0,1,1,rna37800,0
P2ry12,0.005012926300337257,1.2322989145098923e-5,0.07901868240209621,NA,NA,NA,Cold_high_EH,insig,insig,gene22362,reference,342,3,2458,0,1.2322989145098923e-5,0,1,0,rna37807,0
Ccdc91,2.8391719531933995e-10,1.876221746379778e-6,4.4114650583409903e-5,1.1887278963037436e-4,8.658176547243118e-9,5.3898917497499814e-5,IBA_low,IBA_low,IBA_low,gene22376,reference,442,16,2775,0,2.8391719531933995e-10,0,1,1,rna37814,0
Thsd7a,0.21769367865780906,4.320920178434758e-4,0.5112197178284119,0.5172604280178322,NA,6.10770804033906e-5,IBA_low,insig,insig,gene22388,reference,1850,28,6682,0,4.320920178434758e-4,0,1,1,rna37828,0
MT1E_like,0.0026879303642907758,1.5568091896826338e-5,7.108581116783569e-4,1.7725179489663403e-8,0.11038292184685475,0.03993215949348866,Winter_high,insig,Unassigned,gene2240,human_blastn,61,3,406,0,1.5568091896826338e-5,1,1,1,rna4232,0
Nono,3.7336096038080284e-13,1.0165397470969566e-5,1.3281056950965766e-4,0.47891170022461566,0.3275642514728766,0.1222024601128318,Winter_high,Winter_high,Winter_high,gene22402,reference,476,12,2438,0,3.7336096038080284e-13,0,1,1,rna37853,0
Gjb1,0.00814705166389472,5.316353038914916e-6,7.210882601061904e-10,NA,0.12431969810047697,0.357487605593148,Cold_high_EH,insig,IBA_low,gene22404,reference,283,2,1605,0,7.210882601061904e-10,0,1,1,rna37862,0
Foxo4,2.5471122495314602e-14,1.4097515646147113e-7,2.6418999401288054e-15,0.03487814815831019,0.01172365134182376,0.053150675733909795,Winter_low,Winter_low,Winter_low,gene22409,reference,505,3,2146,0,2.6418999401288054e-15,0,1,1,rna37870,0
MT2A_like,0.44477249970189053,7.545035884458995e-5,0.08811005321581479,4.495487965284468e-5,0.021268560192611353,0.010119051740966615,Unassigned,insig,insig,gene2241,human_blastn,80,3,417,0,7.545035884458995e-5,0,1,1,rna4233,0
Sri,2.8011869993689293e-5,1.0035796136937522e-5,0.008496410327956096,0.46090241290647244,0.013373313037478081,0.2622869526268745,Cold_high_EH,Winter_high,insig,gene22433,reference,198,8,1225,0,1.0035796136937522e-5,0,1,1,rna37922,0
Abcb1,6.027383007657968e-7,3.4370719030225224e-7,0.0320936218098018,0.862603720855399,0.16150556906747807,0.2623084201025474,Unassigned,Cold_high_EH,insig,gene22440,reference,1267,28,4533,0,3.4370719030225224e-7,0,1,1,rna37933,0
Dmtf1,1.2401200558110332e-6,4.695718151593995e-11,0.001649022234104922,7.821145518568961e-8,1.9246797487661635e-6,0.034868998736696924,IBA_low,Cold_high_EM,insig,gene22447,reference,762,18,3790,0,4.695718151593995e-11,0,1,1,rna37945,0
Kdelr2,2.5606333671694837e-17,5.211267971213245e-5,0.005624238987387444,3.8633527532637464e-8,0.06924497947748998,0.00661368654637146,IBA_high,IBA_high,insig,gene22460,reference,212,5,2721,0,2.5606333671694837e-17,0,1,1,rna37958,0
Znf12,6.712012204369279e-35,8.588323422180085e-19,3.3583868965772463e-19,1.0963802421688199e-31,2.6935098928662913e-14,3.5472764979386447e-12,Cold_low_EM,Cold_low_EM,Cold_low_EM,gene22467,reference,720,6,5067,0,6.712012204369279e-35,0,1,1,rna37981,0
Cetp,4.711250935146645e-10,1.915360906431863e-11,1.5343903647693e-4,2.56790037716387e-4,8.812301363135767e-7,0.0777378025428549,Winter_high,Cold_high_EM,Winter_high,gene2247,reference,495,16,1832,0,1.915360906431863e-11,0,1,1,rna4245,0
Rnf216,9.634857966533164e-7,8.397767034067215e-6,0.03243451638444633,0.04971117772254402,0.14474552397611715,0.7766206414663033,IBA_high,Unassigned,insig,gene22476,reference,922,17,5649,0,9.634857966533164e-7,0,1,1,rna37989,0
